pays,ville,coordonnesgroup
États-Unis,Randolph,Point(-71.041666666 42.1625) | Point(-96.7594 39.43) | Point(-97.356111111 42.379166666) | Point(-95.566666666 40.873055555) | Point(-93.01993 44.52608)
États-Unis,Sainte-Geneviève,Point(-90.0486 37.9769)
États-Unis,Shaker Heights,Point(-81.551666666 41.476388888)
États-Unis,Summit,Point(-92.6875 36.250277777) | Point(-74.3647 40.7156)
États-Unis,Sutherland,Point(-95.4969 42.9725)
États-Unis,Joaquin,Point(-94.0483 31.9656)
États-Unis,Jourdanton,Point(-98.5464 28.9217)
États-Unis,Kansas City,Point(-94.583333333 39.05) | Point(-94.676388888 39.106666666)
États-Unis,Kenton,Point(-83.6086 40.6467)
États-Unis,Kerman,Point(-120.06 36.723611111)
États-Unis,Lake Oswego,Point(-122.66755 45.419561111)
États-Unis,Lake Worth,Point(-97.4325 32.8108)
États-Unis,Lakewood,Point(-118.12 33.8475) | Point(-105.102778 39.706389) | Point(-122.526111111 47.166666666) | Point(-81.800277777 41.480833333)
États-Unis,Lakewood Village,Point(-96.9703 33.1411)
États-Unis,Latexo,Point(-95.4747 31.3892)
États-Unis,Liberal,Point(-94.5206 37.5589) | Point(-100.928 37.0433)
États-Unis,Live Oak,Point(-98.3383 29.5506) | Point(-121.66194 39.27444) | Point(-82.985833333 30.294444444)
États-Unis,Locust,Point(-80.426666666 35.267222222)
États-Unis,Lula,Point(-83.6642 34.3897)
États-Unis,Lumberton,Point(-94.2019 30.2639) | Point(-89.4536 31.0039) | Point(-79.0119 34.6272)
États-Unis,Maplewood,Point(-92.995277777 44.953055555) | Point(-90.32111 38.6125)
États-Unis,Martindale,Point(-97.846944444 29.848611111)
États-Unis,Miami Gardens,Point(-80.2425487 25.943271) | Point(-80.269919444 25.942122222)
États-Unis,Middletown,Point(-72.651111111 41.562222222) | Point(-91.41444 39.12722) | Point(-91.260277777 40.828055555) | Point(-74.42194 41.44556) | Point(-84.375833333 39.506111111) | Point(-85.53083 38.24333)
États-Unis,Mildred,Point(-95.17333 38.0225)
États-Unis,Missouri City,Point(-95.53917 29.58278) | Point(-94.30111 39.23806)
États-Unis,Monahans,Point(-103.083055555 31.671944444)
États-Unis,Montpelier,Point(-72.5717415 44.2658586) | Point(-111.304 42.3203) | Point(-85.281388888 40.553055555) | Point(-98.5875 46.699722222)
États-Unis,Montreal,Point(-90.238888888 46.429166666)
États-Unis,Montrose,Point(-91.49373 33.29762) | Point(-107.866 38.4769) | Point(-91.416111111 40.529444444) | Point(-93.9822 38.2594) | Point(-93.911111111 45.065) | Point(-83.892777777 43.176666666) | Point(-97.185833333 43.699444444)
États-Unis,Mount Shasta,Point(-122.311388888 41.314444444)
États-Unis,Murphy,Point(-96.613055555 33.030833333)
États-Unis,Mustang Ridge,Point(-97.6906 30.0481)
États-Unis,New Berlin,Point(-88.109166666 42.979166666) | Point(-98.1006 29.4625)
États-Unis,Newberry,Point(-82.608611111 29.639722222) | Point(-81.61656 34.277655)
États-Unis,Newport,Point(-91.262222222 35.611944444) | Point(-71.312622 41.488002) | Point(-72.2044 44.9442) | Point(-117.0475 48.180555555) | Point(-84.4903 39.0886) | Point(-83.196666666 35.963333333) | Point(-93.000555555 44.866388888) | Point(-124.053333333 44.636666666)
États-Unis,Nicholasville,Point(-84.576666666 37.882777777)
États-Unis,Nolanville,Point(-97.6083 31.0789)
États-Unis,North Olmsted,Point(-81.9144 41.415)
États-Unis,North Platte,Point(-100.770501 41.135914)
États-Unis,Oglesby,Point(-97.5103 31.4189) | Point(-89.0661 41.2967)
États-Unis,Old River-Winfree,Point(-94.8217 29.8772)
États-Unis,Olney,Point(-98.758333333 33.368055555) | Point(-88.0838849 38.7284239)
États-Unis,Onalaska,Point(-95.1067 30.8078) | Point(-91.21861 43.88806)
États-Unis,Osburn,Point(-116.006 47.5064)
États-Unis,Ottawa,Point(-88.837777777 41.351111111) | Point(-95.2664 38.6119)
États-Unis,Parkers Prairie,Point(-95.328888888 46.153055555)
États-Unis,Pasco,Point(-119.108611111 46.238611111)
États-Unis,Pecan Gap,Point(-95.8489 33.4381)
États-Unis,Penitas,Point(-98.445 26.2311)
États-Unis,Petronila,Point(-97.6364 27.6747)
États-Unis,Pinehurst,Point(-83.7611 32.1944) | Point(-93.773888888 30.108333333) | Point(-116.237 47.5372)
États-Unis,Pleasanton,Point(-121.8825 37.6725) | Point(-98.485 28.9669) | Point(-94.7119 38.1764) | Point(-93.743055555 40.580277777)
États-Unis,Cocoa Beach,Point(-80.626944444 28.331111111)
États-Unis,Port Huron,Point(-82.4375 42.980277777)
États-Unis,Port Jervis,Point(-74.688888888 41.375555555)
États-Unis,Quitaque,Point(-101.055 34.3664)
États-Unis,Quitman,Point(-92.218055555 35.381111111) | Point(-95.4444 32.7961) | Point(-83.5608 30.7847) | Point(-88.7208 32.0431)
États-Unis,Rahway,Point(-74.281111111 40.607222222)
États-Unis,Rancho Cordova,Point(-121.302777777 38.589166666)
États-Unis,Raymond,Point(-92.221111111 42.468333333) | Point(-123.738055555 46.679722222) | Point(-90.4156 32.2583) | Point(-95.238611111 45.015833333) | Point(-98.415 38.2783)
États-Unis,Red Lake Falls,Point(-96.274166666 47.882222222)
États-Unis,Dana Point,Point(-117.698055555 33.467222222)
États-Unis,Rio Bravo,Point(-99.4794 27.3647)
États-Unis,Rocklin,Point(-121.246666666 38.8)
États-Unis,Rotan,Point(-100.465 32.8553)
États-Unis,Royalton,Point(-94.3 45.833333333)
États-Unis,Saint Louis Park,Point(-93.364875 44.9486)
États-Unis,San Benito,Point(-97.6358 26.1367)
États-Unis,San Patricio,Point(-97.7731 27.9592)
États-Unis,Santa Ana,Point(-117.881388888 33.740833333)
États-Unis,Santa Paula,Point(-119.068333333 34.355833333)
États-Unis,Savannah,Point(-94.8308 39.9411) | Point(-81.103888888 32.050833333) | Point(-88.236944444 35.223611111)
États-Unis,Sebastopol,Point(-122.826944444 38.399166666)
États-Unis,Seminole,Point(-96.668333333 35.241111111) | Point(-102.65 32.718611111) | Point(-82.785 27.838611111)
États-Unis,Shamrock,Point(-100.247222222 35.217222222)
États-Unis,Shavano Park,Point(-98.5544 29.5858)
États-Unis,Sherman,Point(-96.61 33.6411)
États-Unis,Silver City,Point(-95.638055555 41.111944444)
États-Unis,Smithville,Point(-97.155 30.0072) | Point(-94.5767 39.3867) | Point(-85.820833333 35.957222222) | Point(-84.2553 31.9019)
États-Unis,South El Monte,Point(-118.048333333 34.048888888)
États-Unis,South Lake Tahoe,Point(-119.976944444 38.94)
États-Unis,Southlake,Point(-97.1453 32.9467)
États-Unis,Southmayd,Point(-96.7153 33.6206)
États-Unis,Spirit Lake,Point(-95.104166666 43.423055555) | Point(-116.866 47.9667)
États-Unis,Splendora,Point(-95.1615792 30.232492)
États-Unis,Spokane Valley,Point(-117.239 47.6733)
États-Unis,Spring Valley,Point(-89.2032771 41.3356902) | Point(-92.38906 43.68691) | Point(-85.61 38.2969)
États-Unis,Stamford,Point(-73.552222222 41.096666666) | Point(-99.79 32.9492)
États-Unis,Storden,Point(-95.31833 44.03774)
États-Unis,Tehachapi,Point(-118.448888888 35.132222222)
États-Unis,Thornton,Point(-92.489722222 33.776666666) | Point(-104.954 39.9031) | Point(-93.384166666 42.945)
États-Unis,Thrall,Point(-97.2986 30.5886)
États-Unis,Tuscola,Point(-88.281666666 39.797777777) | Point(-99.7972 32.2092)
États-Unis,Vernon,Point(-88.111409 33.756414) | Point(-99.2906 34.1511) | Point(-118.211111111 34.001111111) | Point(-85.711666666 30.621666666)
États-Unis,Waelder,Point(-97.2983 29.6936)
États-Unis,Wake Village,Point(-94.1117 33.4258)
États-Unis,Waller,Point(-95.9264 30.0589)
États-Unis,Warrenton,Point(-91.1403 38.8158) | Point(-123.924166666 46.165) | Point(-82.6628 33.4075)
États-Unis,Wauchula,Point(-81.814444444 27.546111111)
États-Unis,Waukon,Point(-91.479166666 43.268888888)
États-Unis,Webster,Point(-95.1194 29.5386) | Point(-97.519444444 45.333611111) | Point(-82.054166666 28.613055555) | Point(-92.171111111 41.437777777)
États-Unis,Weed,Point(-122.384444444 41.424166666)
États-Unis,Wellman,Point(-102.428 33.0472) | Point(-91.835833333 41.467222222)
États-Unis,Westlake,Point(-97.2056 32.9825) | Point(-81.9286 41.4544) | Point(-93.2592 30.2483) | Point(-80.304444 26.743056)
États-Unis,Volga,Point(-96.924444444 44.321944444) | Point(-91.540555555 42.8025)
États-Unis,Rocky River,Point(-81.8458 41.4753)
États-Unis,Walthourville,Point(-81.632612 31.7741016)
États-Unis,Castle Pines,Point(-104.894 39.4619)
États-Unis,Manor Creek,Point(-85.58806 38.2975)
États-Unis,Granite,Point(-118.420277777 44.808888888)
États-Unis,Caruthersville,Point(-89.6614 36.1847)
États-Unis,Cockrell Hill,Point(-96.889166666 32.738611111)
États-Unis,Estelline,Point(-96.900555555 44.576111111)
États-Unis,Excelsior Springs,Point(-94.230833333 39.341388888)
États-Unis,Gilman City,Point(-93.8731 40.1414)
États-Unis,Grapeland,Point(-95.480277777 31.491666666)
États-Unis,Hurdland,Point(-92.3025 40.1494)
États-Unis,La Russell,Point(-94.06083 37.14056)
États-Unis,Lake Annette,Point(-94.5056 38.655)
États-Unis,Lake Lafayette,Point(-93.9697 38.9489)
États-Unis,Lilbourn,Point(-89.6128 36.5908)
États-Unis,McKeesport,Point(-79.845005555 40.341877777)
États-Unis,Mindenmines,Point(-94.58889 37.47528)
États-Unis,Moscow Mills,Point(-90.9206 38.9444)
États-Unis,Mountain Grove,Point(-92.2639 37.1322)
États-Unis,Oldsmar,Point(-82.676388888 28.041944444)
États-Unis,Palos Verdes Estates,Point(-118.396666666 33.786944444)
États-Unis,Pevely,Point(-90.3969 38.2839)
États-Unis,Pine Lawn,Point(-90.2756 38.695)
États-Unis,Rose Hill Acres,Point(-94.1942 30.1958)
États-Unis,Senath,Point(-90.16 36.1333)
États-Unis,South Sioux City,Point(-96.414722222 42.471111111)
États-Unis,Allentown,Point(-75.483333333 40.6)
États-Unis,Bena,Point(-94.207222222 47.340833333)
États-Unis,Carlyle,Point(-89.3735534 38.6217251)
États-Unis,Cedarville,Point(-94.36688 35.56981)
États-Unis,Clive,Point(-93.783333333 41.6)
États-Unis,Colby,Point(-90.316944444 44.910277777) | Point(-101.048 39.3922)
États-Unis,Coloma,Point(-86.308333333 42.186111111)
États-Unis,Hugo,Point(-95.514722222 34.009444444) | Point(-92.993333333 45.16)
États-Unis,Little Falls,Point(-74.8575 43.0428) | Point(-94.3625 45.976388888)
États-Unis,Pleasantville,Point(-93.2686 41.3878) | Point(-74.5143 39.3888)
États-Unis,Saint-Joseph,Point(-86.484166666 42.098055555)
États-Unis,Somers Point,Point(-74.606666666 39.267222222)
États-Unis,Somerset,Point(-98.6575 29.2269) | Point(-84.6094 37.0831)
États-Unis,Somerville,Point(-71.1 42.3875) | Point(-96.5303 30.3447)
États-Unis,Anahuac,Point(-94.678888888 29.768333333)
États-Unis,Brockton,Point(-71.018888888 42.083333333)
États-Unis,Crisfield,Point(-75.852222222 37.984166666)
États-Unis,Garden Grove,Point(-117.960278 33.778889) | Point(-93.607777777 40.826388888)
États-Unis,Greensboro,Point(-79.819444444 36.08) | Point(-87.596216 32.70234) | Point(-83.180833333 33.571666666)
États-Unis,Medford,Point(-71.106666666 42.418333333) | Point(-90.345277777 45.138055555) | Point(-122.86167 42.33194) | Point(-97.736944444 36.806388888)
États-Unis,Morrison,Point(-91.6333 38.6736) | Point(-92.674444444 42.343333333) | Point(-89.9617047 41.8076413)
États-Unis,North Adams,Point(-73.109166666 42.700833333)
États-Unis,Paola,Point(-94.8733 38.5736)
États-Unis,Tulsa,Point(-95.937222222 36.131388888)
États-Unis,Gamaliel,Point(-85.7933 36.64)
États-Unis,Dacono,Point(-104.945 40.0758)
États-Unis,Pinellas Park,Point(-82.707222222 27.852222222)
États-Unis,Ridgetop,Point(-86.772777777 36.396388888)
États-Unis,Taylors Falls,Point(-92.6525 45.401944444)
États-Unis,Brackettville,Point(-100.415 29.3153)
États-Unis,Briaroaks,Point(-97.3022 32.4925)
États-Unis,Carrizo Springs,Point(-99.861111111 28.524444444)
États-Unis,Cashion Community,Point(-98.5 34.035555555)
États-Unis,Coconut Creek,Point(-80.184722222 26.275)
États-Unis,Cotulla,Point(-99.2364 28.4342)
États-Unis,Daingerfield,Point(-94.724444444 33.030833333)
États-Unis,DeFuniak Springs,Point(-86.116666666 30.716666666)
États-Unis,Dyersville,Point(-91.120833333 42.481388888)
États-Unis,East Bernard,Point(-96.0661 29.5283)
États-Unis,Farmington Hills,Point(-83.376944444 42.485277777)
États-Unis,Fort Stockton,Point(-102.885 30.891388888)
États-Unis,Garfield Heights,Point(-81.6028 41.4214)
États-Unis,High Springs,Point(-82.595277777 29.824444444)
États-Unis,Iowa Park,Point(-98.671111111 33.953611111)
États-Unis,La Nouvelle-Ibérie,Point(-91.8183 30.0036)
États-Unis,Lacy Lakeview,Point(-97.105 31.625277777)
États-Unis,Little Elm,Point(-96.9303 33.1639)
États-Unis,Little River-Academy,Point(-97.35 30.9833)
États-Unis,Lowry Crossing,Point(-96.5486 33.1669)
États-Unis,Mary Esther,Point(-86.659166666 30.412222222)
États-Unis,Medicine Lodge,Point(-98.581111111 37.284444444)
États-Unis,Mont Belvieu,Point(-94.874444444 29.860277777)
États-Unis,New Port Richey,Point(-82.717777777 28.248888888)
États-Unis,New Summerfield,Point(-95.1108 31.9778)
États-Unis,North Miami Beach,Point(-80.169722222 25.930277777)
États-Unis,North Royalton,Point(-81.724444444 41.313611111)
États-Unis,Northglenn,Point(-104.981944444 39.8975)
États-Unis,Olmos Park,Point(-98.4881 29.475)
États-Unis,Orange Grove,Point(-97.9392 27.9561)
États-Unis,Palmhurst,Point(-98.3075 26.2508)
États-Unis,Parma Heights,Point(-81.763333333 41.386111111)
États-Unis,Pecan Hill,Point(-96.7831 32.4853)
États-Unis,Perth Amboy,Point(-74.275277777 40.519444444)
États-Unis,Piney Point Village,Point(-95.5161 29.7617)
États-Unis,Rittman,Point(-81.7844 40.9733)
États-Unis,Royse City,Point(-96.3328 32.9742)
États-Unis,SeaTac,Point(-122.293055555 47.441388888)
États-Unis,Sour Lake,Point(-94.4075 30.1369)
États-Unis,South Houston,Point(-95.2297 29.6611)
États-Unis,Steamboat Springs,Point(-106.826666666 40.476388888)
États-Unis,Sunset Valley,Point(-97.8161 30.2256)
États-Unis,Terrell Hills,Point(-98.446388888 29.48)
États-Unis,Mechanicsville,Point(-91.253611111 41.905)
États-Unis,Mill Creek,Point(-122.204444444 47.861666666)
États-Unis,Mount Union,Point(-91.390833333 41.0575)
États-Unis,New Brighton,Point(-93.2 45.066666666)
États-Unis,Oliver,Point(-81.5325 32.5222)
États-Unis,Paul,Point(-113.783 42.6064)
États-Unis,Rialto,Point(-117.3825 34.111388888)
États-Unis,River Rouge,Point(-83.134444444 42.273333333)
États-Unis,Shamokin,Point(-76.554722222 40.789166666)
États-Unis,Snohomish,Point(-122.091111111 47.919166666)
États-Unis,Springboro,Point(-84.228055555 39.563888888)
États-Unis,Turon,Point(-98.4269 37.8075)
États-Unis,Ulysses,Point(-101.357 37.58)
États-Unis,Upland,Point(-117.647 34.0999)
États-Unis,Wilmore,Point(-99.21 37.3347) | Point(-84.657777777 37.863055555)
États-Unis,Winooski,Point(-73.1842521 44.4950829)
États-Unis,Yorkville,Point(-88.4419 41.6658) | Point(-89.118888888 36.098611111)
États-Unis,Youngstown,Point(-80.649166666 41.096388888)
États-Unis,Zion,Point(-87.840222 42.453221)
États-Unis,Daly City,Point(-122.468333333 37.686388888)
États-Unis,El Cajon,Point(-116.96 32.798333333)
États-Unis,Haddam,Point(-97.3028 39.8564)
États-Unis,Maywood Park,Point(-122.561944444 45.553333333)
États-Unis,Mentor-on-the-Lake,Point(-81.36444 41.71361)
États-Unis,Mobridge,Point(-100.434722222 45.539722222)
États-Unis,Velva,Point(-100.93 48.058055555)
États-Unis,Atqasuk,Point(-157.418055555 70.477777777)
États-Unis,Bethel Heights,Point(-94.127777777 36.222777777)
États-Unis,Chickasaw,Point(-88.083611111 30.764722222)
États-Unis,Chidester,Point(-93.022222222 33.702777777)
États-Unis,Chuathbaluk,Point(-159.247311 61.575693)
États-Unis,Clarkedale,Point(-90.2361 35.3092)
États-Unis,Cottonwood,Point(-112.018611111 34.732222222) | Point(-96.39 32.4633) | Point(-95.674166666 44.608888888) | Point(-116.350555555 46.052222222)
États-Unis,Diamond City,Point(-92.916388888 36.458888888)
États-Unis,Ekwok,Point(-157.485404 59.34926)
États-Unis,Flippin,Point(-92.5935299 36.2773204)
États-Unis,Fort Payne,Point(-85.706648 34.453829)
États-Unis,Fruithurst,Point(-85.431759 33.731103)
États-Unis,Gassville,Point(-92.49 36.283055555)
États-Unis,Goodwater,Point(-86.052777777 33.059722222)
États-Unis,Heber Springs,Point(-92.039166666 35.494444444)
États-Unis,Hidalgo,Point(-98.2464 26.1044)
États-Unis,Hooper Bay,Point(-166.096 61.5289)
États-Unis,Kaktovik,Point(-143.613888888 70.126388888)
États-Unis,Lonoke,Point(-91.9008 34.7842)
États-Unis,Manokotak,Point(-159.055808 58.981087)
États-Unis,Midfield,Point(-86.927044 33.455874)
États-Unis,Mitchellville,Point(-91.498333333 33.905277777) | Point(-86.539166666 36.632777777) | Point(-93.360277777 41.667222222)
États-Unis,Monette,Point(-90.3442 35.8908)
États-Unis,Murfreesboro,Point(-86.392078 35.846143) | Point(-93.6892 34.0664)
États-Unis,Nulato,Point(-158.102777777 64.719444444)
États-Unis,Nunapitchuk,Point(-162.454383 60.896352)
États-Unis,Pelican,Point(-136.22389 57.95833)
États-Unis,Pell City,Point(-86.273845 33.570907)
États-Unis,Pilot Point,Point(-157.582 57.5603) | Point(-96.9586 33.3964)
États-Unis,Point Hope,Point(-166.763 68.3469)
États-Unis,Robertsdale,Point(-87.705566 30.554454)
États-Unis,Shishmaref,Point(-166.072222222 66.255555555)
États-Unis,Somerton,Point(-114.712222222 32.597222222)
États-Unis,Swifton,Point(-91.128888888 35.824166666)
États-Unis,Tanana,Point(-152.077777777 65.170833333)
États-Unis,Togiak,Point(-160.383186 59.059134)
États-Unis,Turrell,Point(-90.264444444 35.376388888)
États-Unis,Cle Elum,Point(-120.962911111 47.218416666)
États-Unis,Agoura Hills,Point(-118.761666666 34.153333333)
États-Unis,Fairway,Point(-94.6292 39.0239)
États-Unis,Lake Park,Point(-83.1878 30.6847) | Point(-95.321666666 43.452777777) | Point(-96.0945 46.88635)
États-Unis,Rainsville,Point(-85.845316 34.492258)
États-Unis,Sargent,Point(-99.371666666 41.640833333)
États-Unis,Valley City,Point(-98.005555555 46.924722222)
États-Unis,Hurdsfield,Point(-99.928888888 47.446666666)
États-Unis,Canyon City,Point(-118.948888888 44.390833333)
États-Unis,Castana,Point(-95.908333333 42.0725)
États-Unis,Donahue,Point(-90.674722222 41.695277777)
États-Unis,Dunnell,Point(-94.774444444 43.559444444)
États-Unis,Garibaldi,Point(-123.911388888 45.560277777)
États-Unis,Goose Lake,Point(-90.380833333 41.9675)
États-Unis,Gowrie,Point(-94.2914 42.2797)
États-Unis,Indio,Point(-116.231944444 33.72)
États-Unis,Kathryn,Point(-97.970277777 46.679444444)
États-Unis,Larned,Point(-99.1017 38.1822)
États-Unis,Lepanto,Point(-90.335 35.6106)
États-Unis,Ludowici,Point(-81.742335694 31.707991888)
États-Unis,Marshfield,Point(-92.90722 37.33944) | Point(-90.173611111 44.666944444)
États-Unis,Mascotte,Point(-81.888333333 28.576388888)
États-Unis,McMinnville,Point(-85.77917 35.68667) | Point(-123.197222222 45.211666666)
États-Unis,Ollie,Point(-92.094166666 41.197777777)
États-Unis,Roseville,Point(-93.156666666 45.006111111) | Point(-121.289444444 38.7525) | Point(-82.937222222 42.497222222)
États-Unis,Statham,Point(-83.5967 33.9656)
États-Unis,Yale,Point(-94.355555555 41.775277777) | Point(-82.797777777 43.130277777) | Point(-96.698333333 36.114722222)
États-Unis,Belview,Point(-95.329444444 44.605277777)
États-Unis,Wallis,Point(-96.0628 29.6306)
États-Unis,Wiggins,Point(-89.137777777 30.858611111)
